tid,cid,column,value,label
1331,4,sched_arr_time,1:16 p.m.,-1
1332,2,sched_dep_time,9:45 a.m.g,1
1333,5,act_arr_time,1:19 p.m.,-1
1334,4,sched_arr_time,1:16 p.m.O,1
1335,4,sched_arr_time,1:16 p.m.,-1
1336,0,src,qpukircit,1
1337,3,act_dep_time,10:19 a.m.,-1
1338,5,act_arr_time,,1
1339,0,src,airtravelcenter,-1
1340,1,flight,CO-1193-EWR-MCOJ,1
1341,2,sched_dep_time,9:15 a.m.,-1
1342,5,act_arr_time,,1
1343,3,act_dep_time,9:14 a.m.,-1
1344,3,act_dep_time,,1
1345,2,sched_dep_time,9:15 a.m.,-1
1346,3,act_dep_time,,1
1347,5,act_arr_time,12:09 p.m.,-1
1348,4,sched_arr_time,k12:18 p.m.,1
1349,5,act_arr_time,12:09 p.m.,-1
1350,3,act_dep_time,9:14 a.m.e,1
1351,1,flight,CO-1193-EWR-MCO,-1
1352,4,sched_arr_time,,1
1353,4,sched_arr_time,12:18 p.m.,-1
1354,2,sched_dep_time,5.1 :m9.a,1
1355,5,act_arr_time,12:09 p.m.,-1
1356,5,act_arr_time,m12:09 p.m.,1
1357,0,src,panynj,-1
1358,0,src,quicktripR,1
1359,4,sched_arr_time,12:18 p.m.,-1
1360,4,sched_arr_time,A12:18 p.m.,1
1361,5,act_arr_time,12:09 p.m.,-1
1362,4,sched_arr_time,.:8p11 .m2,1
1363,3,act_dep_time,9:14 a.m.,-1
1364,4,sched_arr_time,,1
1365,3,act_dep_time,3:01 p.m.,-1
1366,0,src,,1
1367,3,act_dep_time,3:01 p.m.,-1
1368,3,act_dep_time,3:01 p.m.R,1
1369,0,src,flights,-1
1370,1,flight,CO-1250-MIA-IAHN,1
1371,1,flight,CO-1250-MIA-IAH,-1
1372,4,sched_arr_time,4:48 p.m.P,1
1373,3,act_dep_time,3:01 p.m.,-1
1374,5,act_arr_time,,1
1375,4,sched_arr_time,4:48 p.m.,-1
1376,3,act_dep_time,,1
1377,1,flight,CO-1250-MIA-IAH,-1
1378,4,sched_arr_time,,1
1379,1,flight,CO-1250-MIA-IAH,-1
1380,5,act_arr_time,4:59 p.m.V,1
1381,0,src,panynj,-1
1382,5,act_arr_time,A4:59 p.m.,1
1383,1,flight,CO-1250-MIA-IAH,-1
1384,3,act_dep_time, .p01:.3m,1
1385,4,sched_arr_time,4:48 p.m.,-1
1386,5,act_arr_time,,1
1387,5,act_arr_time,11:32 a.m.,-1
1388,4,sched_arr_time,11:35 a.m.D,1
1389,2,sched_dep_time,8:05 a.m.,-1
1390,1,flight,,1
1391,5,act_arr_time,11:32 a.m.,-1
1392,5,act_arr_time, :.a12m1.3,1
1393,2,sched_dep_time,8:05 a.m.,-1
1394,0,src,,1
1395,5,act_arr_time,11:32 a.m.,-1
1396,2,sched_dep_time,,1
1397,2,sched_dep_time,8:05 a.m.,-1
1398,2,sched_dep_time,J8:05 a.m.,1
1399,0,src,gofox,-1
1400,5,act_arr_time,..3a1 :m12,1
1401,5,act_arr_time,11:32 a.m.,-1
1402,2,sched_dep_time,Q8:05 a.m.,1
1403,0,src,panynj,-1
1404,0,src,,1
1405,3,act_dep_time,8:00 a.m.,-1
1406,1,flight,CO-1561-PHX-IAHv,1
1407,4,sched_arr_time,10:15 p.m.,-1
1408,5,act_arr_time,,1
1409,2,sched_dep_time,7:00 p.m.,-1
1410,4,sched_arr_time,10:15 p.m.T,1
1411,2,sched_dep_time,7:00 p.m.,-1
1412,2,sched_dep_time, .m:0p70.,1
1413,4,sched_arr_time,10:15 p.m.,-1
1414,0,src,fstilgh,1
1415,0,src,flightstats,-1
1416,2,sched_dep_time,,1
1417,2,sched_dep_time,7:00 p.m.,-1
1418,4,sched_arr_time,,1
1419,0,src,foxbusiness,-1
1420,1,flight,,1
1421,1,flight,CO-1586-IAH-MCO,-1
1422,2,sched_dep_time,mp00 7.:.,1
1423,0,src,myrateplan,-1
1424,1,flight,CO-1586-IAH-MCOp,1
1425,5,act_arr_time,10:29 p.m.,-1
1426,5,act_arr_time,9 :..20m1p,1
1427,4,sched_arr_time,10:15 p.m.,-1
1428,0,src,,1
1429,0,src,wunderground,-1
1430,0,src,COU,1
1431,3,act_dep_time,10:20 a.m.,-1
1432,1,flight,CO-16-LAX-EWRO,1
1433,3,act_dep_time,10:20 a.m.,-1
1434,0,src,bseeietrsvoulgulasn,1
1435,4,sched_arr_time,6:44 p.m.,-1
1436,5,act_arr_time,p63.4:m .,1
1437,0,src,flightstats,-1
1438,4,sched_arr_time,,1
1439,4,sched_arr_time,6:44 p.m.,-1
1440,5,act_arr_time,6.. mp4:3,1
1441,1,flight,CO-16-LAX-EWR,-1
1442,5,act_arr_time,b6:34 p.m.,1
1443,2,sched_dep_time,10:25 a.m.,-1
1444,1,flight,EWCRO1-LA6X--,1
1445,3,act_dep_time,10:20 a.m.,-1
1446,4,sched_arr_time,4m4p .6:.,1
1447,5,act_arr_time,6:34 p.m.,-1
1448,4,sched_arr_time,6:44 p.m.Y,1
1449,0,src,usatoday,-1
1450,5,act_arr_time,F6:34 p.m.,1
1451,0,src,CO,-1
1452,2,sched_dep_time,r12:30 a.m.,1
1453,4,sched_arr_time,5:35 a.m.,-1
1454,4,sched_arr_time,5:35 a.m.c,1
1455,3,act_dep_time,12:41 a.m.,-1
1456,3,act_dep_time,,1
1457,1,flight,CO-1614-LAX-IAH,-1
1458,0,src,Eflights,1
1459,4,sched_arr_time,5:35 a.m.,-1
1460,2,sched_dep_time,f12:30 a.m.,1
1461,0,src,flylouisville,-1
1462,2,sched_dep_time,:.a31. m20,1
1463,4,sched_arr_time,5:35 a.m.,-1
1464,0,src,,1
1465,4,sched_arr_time,5:35 a.m.,-1
1466,1,flight,--IAH1-14LCXO6A,1
1467,0,src,myrateplan,-1
1468,2,sched_dep_time,:.0a m312.,1
1469,2,sched_dep_time,12:30 a.m.,-1
1470,1,flight,HI--1O6CXLA-A14,1
1471,5,act_arr_time,5:26 a.m.,-1
1472,3,act_dep_time,,1
1473,2,sched_dep_time,7:15 p.m.,-1
1474,3,act_dep_time,.71p:m. 5,1
1475,2,sched_dep_time,7:15 p.m.,-1
1476,2,sched_dep_time,7:15 p.m.k,1
1477,5,act_arr_time,12:21 a.m.,-1
1478,4,sched_arr_time,12:21 a.m.w,1
1479,3,act_dep_time,7:15 p.m.,-1
1480,2,sched_dep_time,7:15 p.m.G,1
1481,3,act_dep_time,7:15 p.m.,-1
1482,2,sched_dep_time,7:15 p.m.r,1
1483,4,sched_arr_time,12:21 a.m.,-1
1484,1,flight,oCO-1694-LAX-IAH,1
1485,0,src,flytecomm,-1
1486,1,flight,,1
1487,1,flight,CO-1694-LAX-IAH,-1
1488,4,sched_arr_time,12:21 a.m.K,1
1489,2,sched_dep_time,7:15 p.m.,-1
1490,0,src,Imyrateplan,1
1491,4,sched_arr_time,12:21 a.m.,-1
1492,3,act_dep_time,7p. m1:5.,1
1493,3,act_dep_time,7:15 p.m.,-1
1494,1,flight,CO-1694-LAX-IAHK,1
1495,3,act_dep_time,7:15 p.m.,-1
1496,1,flight,CO-1694-LAX-IAHi,1
1497,1,flight,CO-1694-LAX-IAH,-1
1498,5,act_arr_time,12:21 a.m.P,1
1499,1,flight,CO-45-EWR-MIA,-1
1500,2,sched_dep_time,,1
1501,0,src,allegiantair,-1
1502,4,sched_arr_time, :p705m..,1
1503,2,sched_dep_time,4:00 p.m.,-1
1504,0,src,mflightaware,1
1505,3,act_dep_time,3:58 p.m.,-1
1506,3,act_dep_time,3:58 p.m.o,1
1507,0,src,flightview,-1
1508,2,sched_dep_time,4:00 p.m.u,1
1509,4,sched_arr_time,7:05 p.m.,-1
1510,1,flight,R--IWAO4CE-M5,1
1511,5,act_arr_time,6:36 p.m.,-1
1512,2,sched_dep_time,4:00 p.m.h,1
1513,4,sched_arr_time,7:05 p.m.,-1
1514,3,act_dep_time,. 5p:83m.,1
1515,4,sched_arr_time,7:05 p.m.,-1
1516,3,act_dep_time,.mp:.85 3,1
1517,4,sched_arr_time,7:05 p.m.,-1
1518,0,src,weatherv,1
1519,2,sched_dep_time,4:00 p.m.,-1
1520,0,src,,1
1521,0,src,CO,-1
1522,2,sched_dep_time,Z7:10 p.m.,1
1523,4,sched_arr_time,8:56 p.m.,-1
1524,5,act_arr_time,9m:. .p25,1
1525,1,flight,CO-47-IAH-LAX,-1
1526,4,sched_arr_time,8:56 p.m.B,1
1527,0,src,flights,-1
1528,4,sched_arr_time,i8:56 p.m.,1
1529,0,src,flightview,-1
1530,3,act_dep_time,.p:.852 m,1
1531,2,sched_dep_time,7:10 p.m.,-1
1532,3,act_dep_time,8:25 p.m.J,1
1533,4,sched_arr_time,8:56 p.m.,-1
1534,0,src,agofox,1
1535,4,sched_arr_time,8:56 p.m.,-1
1536,3,act_dep_time,x8:25 p.m.,1
1537,5,act_arr_time,9:52 p.m.,-1
1538,0,src,orbitzm,1
1539,5,act_arr_time,9:52 p.m.,-1
1540,1,flight,,1
1541,0,src,wunderground,-1
1542,0,src,zCO,1
1543,3,act_dep_time,5:30 p.m.,-1
1544,1,flight,8-ACD8IL4-HA-8O,1
1545,5,act_arr_time,6:40 p.m.,-1
1546,0,src,Abusinesstravellogue,1
1547,1,flight,CO-4888-IAH-DAL,-1
1548,2,sched_dep_time,5:30 p.m.d,1
1549,4,sched_arr_time,6:40 p.m.,-1
1550,0,src,flightsx,1
1551,0,src,flightstats,-1
1552,2,sched_dep_time,p35:0.m. ,1
1553,1,flight,CO-4888-IAH-DAL,-1
1554,4,sched_arr_time,O6:40 p.m.,1
1555,0,src,foxbusiness,-1
1556,1,flight,,1
1557,4,sched_arr_time,6:40 p.m.,-1
1558,0,src,palatymrne,1
1559,1,flight,CO-4888-IAH-DAL,-1
1560,3,act_dep_time,,1
1561,0,src,quicktrip,-1
1562,4,sched_arr_time,6:40 p.m.R,1
1563,0,src,wunderground,-1
1564,5,act_arr_time,,1
1565,0,src,airtravelcenter,-1
1566,4,sched_arr_time,,1
1567,5,act_arr_time,5:26 p.m.,-1
1568,0,src,businesstravellogueo,1
1569,0,src,flightarrival,-1
1570,4,sched_arr_time,,1
1571,5,act_arr_time,5:26 p.m.,-1
1572,3,act_dep_time,:3.m13.p ,1
1573,4,sched_arr_time,4:49 p.m.,-1
1574,4,sched_arr_time,,1
1575,1,flight,CO-50-CLE-EWR,-1
1576,1,flight,-C0CEOER5-LW-,1
1577,4,sched_arr_time,4:49 p.m.,-1
1578,5,act_arr_time,.pm2 .:65,1
1579,5,act_arr_time,5:26 p.m.,-1
1580,4,sched_arr_time,4m9p4.: .,1
1581,3,act_dep_time,3:31 p.m.,-1
1582,1,flight,CO-50-CLE-EWRj,1
1583,4,sched_arr_time,4:49 p.m.,-1
1584,5,act_arr_time,z5:26 p.m.,1
1585,4,sched_arr_time,9:21 a.m.,-1
1586,5,act_arr_time,L9:14 a.m.,1
1587,2,sched_dep_time,7:35 a.m.,-1
1588,1,flight,TCO-52-IAH-LAX,1
1589,2,sched_dep_time,7:35 a.m.,-1
1590,5,act_arr_time,j9:14 a.m.,1
1591,3,act_dep_time,7:29 a.m.,-1
1592,4,sched_arr_time,u9:21 a.m.,1
1593,0,src,flightstats,-1
1594,1,flight,H5XCAL-OI2A--,1
1595,0,src,flylouisville,-1
1596,0,src,oclmyfmte,1
1597,5,act_arr_time,9:14 a.m.,-1
1598,2,sched_dep_time,a73m.. :5,1
1599,5,act_arr_time,9:14 a.m.,-1
1600,3,act_dep_time,u7:29 a.m.,1
1601,1,flight,CO-52-IAH-LAX,-1
1602,3,act_dep_time,a .:72.m9,1
1603,1,flight,CO-52-IAH-LAX,-1
1604,3,act_dep_time,Q7:29 a.m.,1
1605,4,sched_arr_time,2:50 p.m.,-1
1606,3,act_dep_time,D11:32 a.m.,1
1607,2,sched_dep_time,11:25 a.m.,-1
1608,4,sched_arr_time,b2:50 p.m.,1
1609,2,sched_dep_time,11:25 a.m.,-1
1610,3,act_dep_time,,1
1611,4,sched_arr_time,2:50 p.m.,-1
1612,0,src,sflightstats,1
1613,4,sched_arr_time,2:50 p.m.,-1
1614,3,act_dep_time,,1
1615,3,act_dep_time,11:32 a.m.,-1
1616,5,act_arr_time,3p3:..m1 ,1
1617,3,act_dep_time,11:32 a.m.,-1
1618,0,src,hhgflilelto,1
1619,5,act_arr_time,3:31 p.m.,-1
1620,2,sched_dep_time,,1
1621,3,act_dep_time,11:32 a.m.,-1
1622,4,sched_arr_time,w2:50 p.m.,1
1623,4,sched_arr_time,2:50 p.m.,-1
1624,3,act_dep_time,m:311a .2.,1
1625,2,sched_dep_time,2:30 p.m.,-1
1626,4,sched_arr_time,. 3.p:70m,1
1627,4,sched_arr_time,7:03 p.m.,-1
1628,1,flight,CO-62-IAH-EWRG,1
1629,1,flight,CO-62-IAH-EWR,-1
1630,3,act_dep_time,,1
1631,4,sched_arr_time,7:03 p.m.,-1
1632,0,src,tthlsgfitas,1
1633,5,act_arr_time,7:10 p.m.,-1
1634,4,sched_arr_time,A7:03 p.m.,1
1635,5,act_arr_time,7:10 p.m.,-1
1636,3,act_dep_time,2:48 p.m.B,1
1637,1,flight,CO-62-IAH-EWR,-1
1638,1,flight,CO-62-IAH-EWRD,1
1639,4,sched_arr_time,7:03 p.m.,-1
1640,1,flight,H6E-I2RAW-C-O,1
1641,2,sched_dep_time,2:30 p.m.,-1
1642,2,sched_dep_time,2:30 p.m.Z,1
1643,1,flight,CO-62-IAH-EWR,-1
1644,1,flight,6A2-I-COERHW-,1
1645,3,act_dep_time,2:48 p.m.,-1
1646,2,sched_dep_time,k5:25 p.m.,1
1647,3,act_dep_time,5:22 p.m.,-1
1648,5,act_arr_time,q8:03 p.m.,1
1649,3,act_dep_time,5:22 p.m.,-1
1650,2,sched_dep_time,r5:25 p.m.,1
1651,1,flight,CO-63-EWR-IAH,-1
1652,0,src,sflights,1
1653,1,flight,CO-63-EWR-IAH,-1
1654,0,src,flightviewK,1
1655,2,sched_dep_time,5:25 p.m.,-1
1656,4,sched_arr_time,n8:22 p.m.,1
1657,1,flight,CO-63-EWR-IAH,-1
1658,1,flight,,1
1659,2,sched_dep_time,5:25 p.m.,-1
1660,2,sched_dep_time,,1
1661,4,sched_arr_time,8:22 p.m.,-1
1662,1,flight,,1
1663,0,src,panynj,-1
1664,3,act_dep_time,l5:22 p.m.,1
1665,1,flight,CO-63-EWR-IAH,-1
1666,5,act_arr_time,,1
1667,3,act_dep_time,6:02 a.m.,-1
1668,3,act_dep_time,c6:02 a.m.,1
1669,2,sched_dep_time,6:00 a.m.,-1
1670,1,flight,,1
1671,1,flight,CO-89-IAH-EWR,-1
1672,3,act_dep_time,0:.2m.a 6,1
1673,4,sched_arr_time,10:20 a.m.,-1
1674,3,act_dep_time,o6:02 a.m.,1
1675,1,flight,CO-89-IAH-EWR,-1
1676,1,flight,CO-89-IAH-EWRi,1
1677,3,act_dep_time,6:02 a.m.,-1
1678,2,sched_dep_time,,1
1679,1,flight,CO-89-IAH-EWR,-1
1680,2,sched_dep_time,,1
1681,2,sched_dep_time,6:00 a.m.,-1
1682,2,sched_dep_time, m0.a06:.,1
1683,0,src,panynj,-1
1684,5,act_arr_time,m7. a:2.01,1
1685,5,act_arr_time,10:27 a.m.,-1
1686,4,sched_arr_time,,1
1687,1,flight,UA-1500-IAH-GUA,-1
1688,2,sched_dep_time,I8:55 a.m.,1
1689,0,src,boston,-1
1690,5,act_arr_time,65a:m11.. ,1
1691,2,sched_dep_time,8:55 a.m.,-1
1692,3,act_dep_time,9:16 a.m.M,1
1693,4,sched_arr_time,11:45 a.m.,-1
1694,5,act_arr_time,,1
1695,5,act_arr_time,11:56 a.m.,-1
1696,2,sched_dep_time,O8:55 a.m.,1
1697,5,act_arr_time,11:56 a.m.,-1
1698,0,src,Ohelloflight,1
1699,0,src,myrateplan,-1
1700,4,sched_arr_time,,1
1701,1,flight,UA-1500-IAH-GUA,-1
1702,3,act_dep_time,.: .16m9a,1
1703,1,flight,UA-1500-IAH-GUA,-1
1704,1,flight,HL214LU3-TP--AA,1
1705,4,sched_arr_time,5:00 p.m.,-1
1706,0,src,tobnos,1
1707,0,src,businesstravellogue,-1
1708,5,act_arr_time,,1
1709,2,sched_dep_time,2:55 p.m.,-1
1710,2,sched_dep_time,,1
1711,5,act_arr_time,4:47 p.m.,-1
1712,0,src,oflylouisville,1
1713,5,act_arr_time,4:47 p.m.,-1
1714,0,src,,1
1715,5,act_arr_time,4:47 p.m.,-1
1716,4,sched_arr_time,5:00 p.m.Q,1
1717,4,sched_arr_time,5:00 p.m.,-1
1718,2,sched_dep_time,,1
1719,0,src,orbitz,-1
1720,3,act_dep_time,2:55 p.m.b,1
1721,4,sched_arr_time,5:00 p.m.,-1
1722,5,act_arr_time,4:47 p.m.j,1
1723,5,act_arr_time,4:47 p.m.,-1
1724,3,act_dep_time,h2:55 p.m.,1
1725,4,sched_arr_time,12:29 a.m.,-1
1726,5,act_arr_time,j12:29 a.m.,1
1727,1,flight,UA-233-LAX-JFK,-1
1728,4,sched_arr_time,h12:29 a.m.,1
1729,1,flight,UA-233-LAX-JFK,-1
1730,2,sched_dep_time,4 m:p52..,1
1731,2,sched_dep_time,4:25 p.m.,-1
1732,0,src,,1
1733,5,act_arr_time,12:29 a.m.,-1
1734,0,src,flightviewO,1
1735,4,sched_arr_time,12:29 a.m.,-1
1736,4,sched_arr_time,s12:29 a.m.,1
1737,4,sched_arr_time,12:29 a.m.,-1
1738,4,sched_arr_time,12:29 a.m.T,1
1739,1,flight,UA-233-LAX-JFK,-1
1740,0,src,iflyT,1
1741,2,sched_dep_time,4:25 p.m.,-1
1742,1,flight,--KXA3F2UAJL3-,1
1743,4,sched_arr_time,12:29 a.m.,-1
1744,4,sched_arr_time,,1
1745,2,sched_dep_time,4:25 p.m.,-1
1746,4,sched_arr_time,.229a m:.1,1
1747,3,act_dep_time,4:25 p.m.,-1
1748,0,src,husatoday,1
1749,5,act_arr_time,12:29 a.m.,-1
1750,2,sched_dep_time,4:25 p.m.i,1
1751,3,act_dep_time,4:25 p.m.,-1
1752,0,src,airtravelcenterk,1
1753,2,sched_dep_time,12:57 p.m.,-1
1754,3,act_dep_time,2 .:p.3m1,1
1755,2,sched_dep_time,12:57 p.m.,-1
1756,1,flight,UOP2HX-R--D4A8,1
1757,0,src,flights,-1
1758,3,act_dep_time,D1:32 p.m.,1
1759,0,src,flightview,-1
1760,5,act_arr_time,5:34 p.m.r,1
1761,2,sched_dep_time,12:57 p.m.,-1
1762,2,sched_dep_time,m:p71.5. 2,1
1763,2,sched_dep_time,12:57 p.m.,-1
1764,4,sched_arr_time,5:15 p.m.a,1
1765,3,act_dep_time,1:32 p.m.,-1
1766,1,flight,,1
1767,5,act_arr_time,5:34 p.m.,-1
1768,0,src,apnnyj,1
1769,4,sched_arr_time,5:15 p.m.,-1
1770,4,sched_arr_time,X5:15 p.m.,1
1771,2,sched_dep_time,12:57 p.m.,-1
1772,3,act_dep_time,,1
1773,5,act_arr_time,10:47 a.m.,-1
1774,2,sched_dep_time, m5a0.:.7,1
1775,4,sched_arr_time,10:31 a.m.,-1
1776,4,sched_arr_time,10:31 a.m.T,1
1777,2,sched_dep_time,7:05 a.m.,-1
1778,1,flight,,1
1779,4,sched_arr_time,10:31 a.m.,-1
1780,1,flight,,1
1781,4,sched_arr_time,10:31 a.m.,-1
1782,3,act_dep_time,7:05 a.m.F,1
1783,4,sched_arr_time,10:31 a.m.,-1
1784,2,sched_dep_time,C7:05 a.m.,1
1785,5,act_arr_time,10:47 a.m.,-1
1786,5,act_arr_time,10:47 a.m.o,1
1787,1,flight,UA-2515-DFW-CLT,-1
1788,5,act_arr_time,r10:47 a.m.,1
1789,5,act_arr_time,10:47 a.m.,-1
1790,3,act_dep_time,7:05 a.m.N,1
1791,4,sched_arr_time,10:31 a.m.,-1
1792,1,flight,,1
1793,4,sched_arr_time,6:15 p.m.,-1
1794,5,act_arr_time,42: 5p..m,1
1795,0,src,boston,-1
1796,1,flight,S--OUAKF52FJ-7,1
1797,2,sched_dep_time,2:30 p.m.,-1
1798,3,act_dep_time,2:26 p.m.b,1
1799,1,flight,UA-257-JFK-SFO,-1
1800,2,sched_dep_time,2:30 p.m.I,1
1801,5,act_arr_time,5:42 p.m.,-1
1802,1,flight,CUA-257-JFK-SFO,1
1803,4,sched_arr_time,6:15 p.m.,-1
1804,2,sched_dep_time,.:p.02m 3,1
1805,3,act_dep_time,2:26 p.m.,-1
1806,2,sched_dep_time,,1
1807,3,act_dep_time,2:26 p.m.,-1
1808,3,act_dep_time,2:26 p.m.f,1
1809,5,act_arr_time,5:42 p.m.,-1
1810,5,act_arr_time,.p m42:5.,1
1811,4,sched_arr_time,6:15 p.m.,-1
1812,3,act_dep_time,W2:26 p.m.,1
1813,4,sched_arr_time,6:15 p.m.,-1
1814,1,flight,UA-257-JFK-SFOo,1
1815,4,sched_arr_time,6:15 p.m.,-1
1816,2,sched_dep_time,e2:30 p.m.,1
1817,1,flight,UA-257-JFK-SFO,-1
1818,1,flight,UA-257-JFK-SFON,1
1819,4,sched_arr_time,6:15 p.m.,-1
1820,1,flight,FUA-2704-DTW-PHX,1
1821,5,act_arr_time,2:00 p.m.,-1
1822,0,src,bostonH,1
1823,1,flight,UA-2704-DTW-PHX,-1
1824,4,sched_arr_time,1:40 p.m.F,1
1825,2,sched_dep_time,11:15 a.m.,-1
1826,3,act_dep_time,e11:15 a.m.,1
1827,0,src,flightview,-1
1828,2,sched_dep_time,,1
1829,4,sched_arr_time,1:40 p.m.,-1
1830,2,sched_dep_time,Y11:15 a.m.,1
1831,1,flight,UA-2704-DTW-PHX,-1
1832,3,act_dep_time,z11:15 a.m.,1
1833,2,sched_dep_time,11:15 a.m.,-1
1834,1,flight,UA-2704-DTW-PHXu,1
1835,1,flight,UA-2704-DTW-PHX,-1
1836,1,flight,T4X7WU-PH--D0A2,1
1837,2,sched_dep_time,11:15 a.m.,-1
1838,5,act_arr_time, :00mp2..,1
1839,1,flight,UA-2704-DTW-PHX,-1
1840,4,sched_arr_time,,1
1841,0,src,airtravelcenter,-1
1842,2,sched_dep_time,2:55 p.m.U,1
1843,4,sched_arr_time,4:53 p.m.,-1
1844,5,act_arr_time,:.m p4.44,1
1845,3,act_dep_time,2:55 p.m.,-1
1846,1,flight,UA-2708-EWR-CLTa,1
1847,0,src,flightview,-1
1848,0,src,,1
1849,0,src,flytecomm,-1
1850,4,sched_arr_time,e4:53 p.m.,1
1851,4,sched_arr_time,4:53 p.m.,-1
1852,1,flight,,1
1853,4,sched_arr_time,4:53 p.m.,-1
1854,4,sched_arr_time, .5:3p4.m,1
1855,1,flight,UA-2708-EWR-CLT,-1
1856,3,act_dep_time,2:55 p.m.s,1
1857,1,flight,UA-2708-EWR-CLT,-1
1858,1,flight,UA-2708-EWR-CLTm,1
1859,0,src,usatoday,-1
1860,2,sched_dep_time,I2:55 p.m.,1
1861,1,flight,UA-2726-FLL-PHL,-1
1862,3,act_dep_time,Y4:00 p.m.,1
1863,0,src,boston,-1
1864,0,src,Qbusinesstravellogue,1
1865,0,src,flightaware,-1
1866,1,flight,,1
1867,4,sched_arr_time,6:46 p.m.,-1
1868,1,flight,,1
1869,2,sched_dep_time,4:00 p.m.,-1
1870,1,flight,dUA-2726-FLL-PHL,1
1871,3,act_dep_time,4:00 p.m.,-1
1872,0,src,gofoxC,1
1873,4,sched_arr_time,6:46 p.m.,-1
1874,1,flight,,1
1875,5,act_arr_time,6:28 p.m.,-1
1876,5,act_arr_time,:mp8 .62.,1
1877,4,sched_arr_time,6:46 p.m.,-1
1878,2,sched_dep_time,j4:00 p.m.,1
1879,1,flight,UA-2726-FLL-PHL,-1
1880,0,src,Fua,1
1881,2,sched_dep_time,4:00 p.m.,-1
1882,3,act_dep_time,u4:00 p.m.,1
1883,1,flight,UA-2726-FLL-PHL,-1
1884,0,src,airtravelcenterG,1
1885,3,act_dep_time,3:27 p.m.,-1
1886,4,sched_arr_time,M5:05 p.m.,1
1887,3,act_dep_time,3:27 p.m.,-1
1888,5,act_arr_time,5:17 p.m.b,1
1889,5,act_arr_time,5:17 p.m.,-1
1890,2,sched_dep_time,,1
1891,2,sched_dep_time,3:27 p.m.,-1
1892,4,sched_arr_time,:.m5p0 5.,1
1893,3,act_dep_time,3:27 p.m.,-1
1894,0,src,jgofox,1
1895,3,act_dep_time,3:27 p.m.,-1
1896,1,flight,,1
1897,2,sched_dep_time,3:27 p.m.,-1
1898,2,sched_dep_time,,1
1899,2,sched_dep_time,3:27 p.m.,-1
1900,4,sched_arr_time,,1
1901,3,act_dep_time,3:27 p.m.,-1
1902,5,act_arr_time,,1
1903,4,sched_arr_time,5:05 p.m.,-1
1904,4,sched_arr_time,T5:05 p.m.,1
1905,5,act_arr_time,6:38 p.m.,-1
1906,2,sched_dep_time,,1
1907,4,sched_arr_time,6:23 p.m.,-1
1908,5,act_arr_time,,1
1909,4,sched_arr_time,6:23 p.m.,-1
1910,3,act_dep_time,,1
1911,2,sched_dep_time,3:50 p.m.,-1
1912,2,sched_dep_time,,1
1913,4,sched_arr_time,6:23 p.m.,-1
1914,1,flight,jUA-2906-PHL-MCO,1
1915,2,sched_dep_time,3:50 p.m.,-1
1916,3,act_dep_time,,1
1917,1,flight,UA-2906-PHL-MCO,-1
1918,5,act_arr_time,.6m8p.3: ,1
1919,0,src,ifly,-1
1920,4,sched_arr_time,i6:23 p.m.,1
1921,0,src,orbitz,-1
1922,0,src,,1
1923,3,act_dep_time,4:28 p.m.,-1
1924,1,flight,UA-2906-PHL-MCOp,1
1925,4,sched_arr_time,6:23 p.m.,-1
1926,2,sched_dep_time,,1
1927,3,act_dep_time,4:28 p.m.,-1
1928,3,act_dep_time,4:28 p.m.u,1
1929,2,sched_dep_time,12:00 a.m.,-1
1930,0,src,,1
1931,2,sched_dep_time,12:00 a.m.,-1
1932,5,act_arr_time,15p .m.:1,1
1933,0,src,flightaware,-1
1934,1,flight,hUA-2945-PHL-CLT,1
1935,1,flight,UA-2945-PHL-CLT,-1
1936,5,act_arr_time,P1:15 p.m.,1
1937,4,sched_arr_time,1:45 p.m.,-1
1938,5,act_arr_time,,1
1939,2,sched_dep_time,12:00 a.m.,-1
1940,1,flight,-HLC54--TLAP92U,1
1941,0,src,helloflight,-1
1942,1,flight,UA-2945-PHL-CLTC,1
1943,2,sched_dep_time,12:00 a.m.,-1
1944,2,sched_dep_time,12:00 a.m.D,1
1945,1,flight,UA-2945-PHL-CLT,-1
1946,1,flight,SUA-2945-PHL-CLT,1
1947,2,sched_dep_time,12:00 a.m.,-1
1948,1,flight,UA-2945-PHL-CLTb,1
1949,5,act_arr_time,1:15 p.m.,-1
1950,0,src,ertwaeh,1
1951,5,act_arr_time,1:15 p.m.,-1
1952,2,sched_dep_time,2ma.0. :10,1
1953,3,act_dep_time,11:30 a.m.,-1
1954,4,sched_arr_time,4:57 p.m.o,1
1955,1,flight,UA-3050-PHX-CLT,-1
1956,5,act_arr_time,x5:05 p.m.,1
1957,0,src,flightaware,-1
1958,3,act_dep_time,H11:30 a.m.,1
1959,4,sched_arr_time,4:57 p.m.,-1
1960,0,src,wvhtilgfie,1
1961,4,sched_arr_time,4:57 p.m.,-1
1962,1,flight,XT3U-0LHP--5C0A,1
1963,3,act_dep_time,11:30 a.m.,-1
1964,3,act_dep_time,m01a1. :.3,1
1965,5,act_arr_time,5:05 p.m.,-1
1966,5,act_arr_time,p.:50m5 .,1
1967,1,flight,UA-3050-PHX-CLT,-1
1968,0,src,mytripandmoreY,1
1969,2,sched_dep_time,11:05 a.m.,-1
1970,4,sched_arr_time,z4:57 p.m.,1
1971,5,act_arr_time,5:05 p.m.,-1
